,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia obeum;,0.628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium plexicaudatum;,0.628931,0.757576,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella salivae;,0.628931,0.757576,0,0.574713,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium VE202-28;,0.628931,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Lunatimonas;Lunatimonas lonarensis;,0.628931,0,0,0.574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;Anaerotruncus sp. G3(2012);,0.628931,0,0,0,0,0.826446,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia sp. 831b;,0.628931,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. CAG:831;,0.628931,0,0,0,0,0,0,0,0,0,0.769231,0,0.429185,0,0,1.063830,1.219512,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:754;,0.628931,0,0.970874,0.574713,0,0.826446,1.123595,0,0.781250,0,0.769231,0,0,0,0,1.063830,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium sp. CAG:115;,0.628931,0,0,0.574713,0,0,0,0,0,0.961538,0.769231,0.775194,1.287554,0.884956,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1124;,0.628931,1.515152,0.970874,0.574713,0,0.826446,0,0,0,0.961538,0.769231,0.775194,0.429185,0,0.869565,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:485;,0.628931,0,0,0,0,0,0,0,0.781250,0,0,0.775194,0.429185,0.884956,0.869565,2.127660,1.219512,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:873;,0.628931,2.272727,0.970874,1.724138,0,1.652892,2.247191,2.857143,2.343750,0.961538,1.538462,1.550388,1.716738,2.654867,2.608696,0,1.219512,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia sp. CAG:309;,0.628931,0,0,0,0,0,0,0,0,0.961538,0,0,0.429185,0,0,0,0,0
Bacteria;Proteobacteria;NA;NA;NA;NA;Proteobacteria bacterium CAG:495;,0.628931,1.515152,0.970874,0.574713,0,0,0,0,0,0,0.769231,0.775194,0.858369,1.769912,0,1.063830,1.219512,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes senegalensis;,0.628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869565,0,0,2.325581
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. KNHs205;,0.628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;NA;Porphyromonadaceae bacterium H1;,0.628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Neglecta;Neglecta timonensis;,0.628931,0,0,0,0,0.826446,1.123595,0,0,0,1.538462,1.550388,2.575107,0.884956,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. CHKCI003;,0.628931,0,0,0.574713,1.190476,0,0,0,0.781250,1.923077,0,0,0.429185,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium 52_46;,0.628931,0.757576,0.970874,1.149425,4.761905,0.826446,2.247191,0,3.125000,0.961538,1.538462,2.325581,2.145923,2.654867,4.347826,2.127660,2.439024,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;NA;Rhodospirillaceae bacterium;,0.628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium;,0.628931,0,0,0,0,0,0,0,0.781250,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. MGM1;,0.628931,0,0,0,0,0.826446,0,0,0,0,0,0.775194,0.429185,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. MGM2;,0.628931,0,0,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium minihomine;,0.628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;NA;Desulfovibrionaceae bacterium;,0.628931,2.272727,2.912621,2.298851,0,2.479339,4.494382,5.714286,2.343750,0,2.307692,0.775194,0,0,1.739130,1.063830,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Duncaniella;Duncaniella muris;,0.628931,0.757576,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,1.063830,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Candidatus Amulumruptor;Candidatus Amulumruptor caecigallinarius;,0.628931,0,0,0,0,0.826446,1.123595,1.428571,0,0,0,0.775194,0.858369,0,0,0,1.219512,2.325581
Bacteria;Candidatus Melainabacteria;NA;Candidatus Gastranaerophilales;NA;NA;Candidatus Gastranaerophilales bacterium;,0.628931,0,0,1.149425,1.785714,0,0,0,0,0,0,0.775194,0,0.884956,0,0,1.219512,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 214;,0.628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. Z76;,0.628931,1.515152,1.941748,0.574713,0,0.826446,1.123595,0,0,0,0.769231,1.550388,0.858369,0.884956,0,2.127660,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;Pseudoflavonifractor sp. 60;,0.628931,0,0,0,0.595238,0,1.123595,0,0,0,0,1.550388,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-104 (HZI);,0.628931,0.757576,0.970874,0.574713,0,0.826446,0,0,0,0.961538,0.769231,0.775194,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-105 (HZI);,0.628931,0.757576,0,0,0.595238,0,0,0,0.781250,0,0.769231,0,0,0.884956,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-013 (NCI);,0.628931,0,0,0.574713,1.190476,0,0,0,0,0,0,0,0,0,0.869565,1.063830,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella sp. WM24;,0.628931,0.757576,0.970874,0.574713,0,0,0,0,0,0.961538,0,0,0.429185,0.884956,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes dispar;,0.628931,0.757576,0,0,0.595238,0,0,0,0.781250,0.961538,0.769231,0,0.858369,0,0,1.063830,1.219512,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Ornithinibacillus;Ornithinibacillus sp. L9;,0.628931,0,0,0,0,0,0,0,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium WCA-9-b2;,0.628931,0,0,0,0,0.826446,0,0,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerocolumna;Anaerocolumna sp. CBA3638;,0.628931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) species,28.301886,36.363636,30.097088,37.931034,33.928570,32.231407,29.213482,27.142859,38.281250,32.692307,36.153847,27.906979,30.901289,30.973452,33.043476,38.297874,46.341465,55.813957
unclassified,32.075471,24.242425,29.126215,31.034482,25.595239,27.272728,28.089887,22.857143,25.781250,30.769232,26.153848,30.232558,30.472103,30.088496,27.826086,19.148937,19.512194,9.302326
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio piger;,0,0.757576,0.970874,0,0.595238,0.826446,0,2.857143,0,0,0.769231,0,0.429185,0,0,1.063830,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus;,0,0.757576,0,0,0,0.826446,0,1.428571,0,0,0,0,0,0,0,1.063830,0,6.976745
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sartorii;,0,0.757576,0.970874,0,0,0,0,0,0.781250,3.846154,0,0.775194,0.429185,0.884956,0.869565,0,0,2.325581
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides rodentium;,0,0.757576,0,0.574713,0,0.826446,0,0,0,0,1.538462,0.775194,0,0.884956,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:927;,0,0.757576,0.970874,1.724138,1.190476,0.826446,1.123595,0,3.906250,0.961538,1.538462,0,0.858369,2.654867,1.739130,2.127660,0,0
Bacteria;Spirochaetes;Spirochaetia;Brachyspirales;Brachyspiraceae;Brachyspira;Brachyspira sp. CAG:484;,0,0.757576,0,2.298851,0,0,0,0,0,0,0.769231,0,0.429185,0,0,1.063830,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1185;,0,0.757576,0,0,0.595238,0.826446,0,0,0.781250,0,0,0.775194,0,0,0,1.063830,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Intestinimonas;Intestinimonas butyriciproducens;,0,0.757576,0,0,0.595238,0,0,0,0,0,0,0,0,0,0.869565,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. KH2C16;,0,0.757576,0,0,0,0,0,0,0,0,0.769231,0,0,0,0,0,0,0
Bacteria;Candidatus Melainabacteria;NA;Candidatus Gastranaerophilales;NA;NA;Candidatus Gastranaerophilales bacterium HUM_13;,0,0.757576,0,0,0,0,0,0,0,0,0.769231,0,0,0,0.869565,0,0,0
Bacteria;Candidatus Melainabacteria;NA;Candidatus Gastranaerophilales;NA;NA;Candidatus Gastranaerophilales bacterium HUM_1;,0,0.757576,0,0.574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. P5-92;,0,0.757576,0,0,0,0.826446,0,0,0,0,0.769231,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;NA;Rikenellaceae bacterium;,0,0.757576,0,0,0,0.826446,1.123595,0,0,0,0,0,0,0.884956,0,0,1.219512,0
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;NA;Veillonellaceae bacterium;,0,0.757576,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Candidatus Melainabacteria;NA;NA;NA;NA;Candidatus Melainabacteria bacterium;,0,0.757576,0,0,0,0,0,0,0,0,0,0,0,0.884956,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. HB172195;,0,0.757576,0.970874,0,0,0,0,0,0,0,0,0,0,0.884956,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured Bacteroides sp.;,0,0,0.970874,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219512,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella paludivivens;,0,0,0.970874,0,0.595238,0,0,0,0,0,0.769231,0,0,0.884956,0,0,0,0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter iguaniorum;,0,0,0.970874,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:306;,0,0,0.970874,0,0,0,0,0,0,0,0,0,0,0,0,3.191489,1.219512,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium sp. CAG:786;,0,0,0.970874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1092;,0,0,0.970874,0,0.595238,0.826446,0,0,0,0.961538,0,0,0,0.884956,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:755;,0,0,0.970874,0,0,0,0,0,0,0,0.769231,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:891;,0,0,0.970874,0,0.595238,0,0,0,0,1.923077,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. CAG:177;,0,0,0.970874,0.574713,0.595238,0.826446,0,0,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii CAG:109;,0,0,0.970874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium Marseille-P2846;,0,0,0.970874,0.574713,0.595238,0,2.247191,1.428571,2.343750,0.961538,0.769231,0,0,0.884956,0.869565,1.063830,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. 26_22;,0,0,0.970874,1.724138,1.190476,0,0,0,0,0,0.769231,0,0.429185,0,0,0,0,0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Mailhella;Mailhella massiliensis;,0,0,0.970874,0,0,0,1.123595,0,0,0,0,0,0,0.884956,0,0,1.219512,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. An66;,0,0,0.970874,0,0,0,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. NM69_E16B;,0,0,0.970874,0,0,0,0,1.428571,0,0,0,1.550388,0,0,0.869565,1.063830,0,0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp. ZJ369;,0,0,0.970874,0,0,0,0,0,0,0,0,0,0,0,0,1.063830,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas virosa;,0,0,0,1.149425,1.190476,0,0,1.428571,1.562500,0.961538,0.769231,0,0,0,0,1.063830,2.439024,4.651163
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Cesiribacter;Cesiribacter andamanensis;,0,0,0,0.574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:343;,0,0,0,0.574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:575;,0,0,0,0.574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Candidatus Melainabacteria;NA;Candidatus Gastranaerophilales;NA;NA;Candidatus Gastranaerophilales bacterium HUM_9;,0,0,0,0.574713,0,0,0,0,0,0,0,0.775194,0.429185,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium;,0,0,0,0.574713,1.190476,0,0,1.428571,0.781250,0,0.769231,1.550388,0.429185,0,0.869565,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium MD329;,0,0,0,0.574713,0,0,0,0,0,0,0,0,1.287554,0,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudooceanicola;Pseudooceanicola atlanticus;,0,0,0,0,1.190476,0.826446,0,0,0,0,0,0,0.858369,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides acidifaciens;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella marshii;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0.869565,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Tepidibacter;Tepidibacter mesophilus;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium sp. CAG:439;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. HUN102;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter hepaticus;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,1.219512,0
Bacteria;Bacteroidetes;NA;NA;NA;NA;Bacteroidetes bacterium;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;NA;NA;NA;NA;Bacteroidetes bacterium 4572_112;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0.869565,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. 885;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. Marseille-P3684;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter sp. AF15-53;,0,0,0,0,0.595238,0,0,0,1.562500,0,0,0.775194,0,0,0,0,1.219512,2.325581
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. OF04-15BH;,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-004 (NCI);,0,0,0,0,0.595238,0.826446,1.123595,0,0.781250,0.961538,0.769231,0,0,0.884956,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;,0,0,0,0,0.595238,0,0,0,0,0,0,0.775194,0.429185,0.884956,0,1.063830,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Propionispira;Propionispira arboris;,0,0,0,0,0,1.652892,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp. ZJ200;,0,0,0,0,0,1.652892,0,1.428571,0.781250,0,0,1.550388,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;,0,0,0,0,0,0.826446,1.123595,1.428571,0,0,0,0,0,0,0.869565,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella baroniae;,0,0,0,0,0,0.826446,0,0,0,0.961538,0,0,0,0.884956,0.869565,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Aminipila;Aminipila butyrica;,0,0,0,0,0,0.826446,0,0,0,0,0,0.775194,0.429185,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Pseudomonas sp. SLBN-26;,0,0,0,0,0,0.826446,0,0,0,0,0,0,0.429185,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides reticulotermitis;,0,0,0,0,0,0.826446,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. CAG:268;,0,0,0,0,0,0.826446,0,0,0,0,0,0.775194,0.858369,0.884956,1.739130,0,1.219512,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:617;,0,0,0,0,0,0.826446,1.123595,1.428571,0.781250,0,0,0,0,0,0,1.063830,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA;Prevotellaceae bacterium;,0,0,0,0,0,0.826446,0,0,0,0,0,0.775194,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] symbiosum;,0,0,0,0,0,0,1.123595,0,0,0,0,0,0,0,0.869565,0,1.219512,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;Hungatella hathewayi;,0,0,0,0,0,0,1.123595,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. CAG:382;,0,0,0,0,0,0,1.123595,0,0,0,0,0.775194,0.429185,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Aneurinibacillus;Aneurinibacillus soli;,0,0,0,0,0,0,1.123595,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Emergencia;Emergencia timonensis;,0,0,0,0,0,0,1.123595,1.428571,0.781250,0,0,0,0,0,0,1.063830,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium WCE2004;,0,0,0,0,0,0,1.123595,0,0,0,0,0.775194,0.429185,0.884956,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Emergencia;Emergencia sp. 1XD21-50;,0,0,0,0,0,0,1.123595,2.857143,0.781250,0,0,0,0,0,0,1.063830,0,2.325581
