,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus;NA;,0.191939,0.029394,0,0.027933,0.040861,0.074516,0,0,0,0,0,0,0,0,0.017883,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;NA;,0.191939,1.263962,0.059737,0.335196,1.035140,0,0.610329,1.112760,0.994036,0.265198,0.341880,0.076104,0.829493,0.949598,0.160944,0,0.751366,0.250417
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;NA;,0.143954,0,0,0.195531,0.013620,0,0.023474,0.037092,0.198807,0.081599,0,0,0.184332,0,0,0,0.478142,0.542571
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;NA;,0.095969,0,0,0.027933,0,0,0,0,0,0,0.042735,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;NA;,0.095969,0,0,0,0,0.074516,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;NA;,0.095969,0,0,0,0.027241,0,0,0,0,0,0.042735,0.025368,0.138249,0,0,0,0,0
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;NA;,0.047985,0.029394,0,0,0.027241,0.074516,0,0,0,0,0.085470,0.329782,0,0.109569,0.107296,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) genus,35.508640,28.336271,21.565113,26.648045,19.803867,13.189270,59.342724,39.799702,36.679920,36.515705,29.572651,12.125824,33.502304,26.369614,13.662375,24.888102,35.280056,49.248749
unclassified,45.345488,49.441504,44.265231,45.391062,52.846634,33.904621,13.943662,32.232937,42.942345,35.454917,55.982906,57.787925,50.737327,48.210374,45.994279,6.070496,24.385247,24.582638
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinilabiliaceae;Marinilabilia;NA;,0,0.323339,0.955794,0.391061,0.708254,0.372578,0,0,0,0.061200,0,0.025368,0,0,0.071531,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zeaxanthinibacter;NA;,0,0.293945,0.418160,0.195531,0.435849,0.149031,0,0,0,0.020400,0,0,0,0,0.089413,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;NA;,0,0.264550,0.238949,0.055866,0.081722,0.074516,0,0,0.099404,0.061200,0.042735,0.050736,0.046083,0,0.035765,0,0.034153,0
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;NA;,0,0.058789,0.179211,0.027933,0.081722,0.074516,0,0,0,0,0,0,0,0,0.035765,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Mangrovibacterium;NA;,0,0.058789,0,0.111732,0.027241,0.149031,0,0,0,0,0.085470,0.050736,0.046083,0.109569,0,0,0.034153,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;NA;,0,0.029394,0,0.027933,0.027241,0,0,0.111276,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA;,0,0.029394,0.597372,0,0.476709,0,0.023474,0,0,0.081599,0,0,0.046083,1.205259,0.017883,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;NA;,0,0.029394,0,0,0.054481,0.447094,0,0,0,0,0.384615,1.927955,0,0.365230,1.412732,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Actinopolysporales;Actinopolysporaceae;Actinopolyspora;NA;,0,0.029394,0,0.111732,0.776355,0,0.046948,0.074184,0,0,0,0,0.046083,0,0,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Niastella;NA;,0,0.029394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA;,0,0,0.358423,0,0.381367,0,0.023474,0.185460,0.497018,0,0,0,0,0.547845,0,0.027975,0,0.375626
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;NA;,0,0,0.298686,0.027933,0.245165,0,0.023474,0,0,0.020400,0,0,0,0.255661,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;NA;,0,0,0.119474,0.307263,0.013620,0,0,0,0,0,0.085470,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;NA;,0,0,0.059737,0,0.013620,0,0.023474,0,0,0,0,0.050736,0.046083,0.073046,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;NA;,0,0,0.059737,0,0.054481,0,0,0,0,0,0,0,0,0.109569,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Marinoscillum;NA;,0,0,0.059737,0,0,0,0,0,0,0.020400,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoanaerobaculum;NA;,0,0,0.059737,0,0,0,0,0,0,0,0.042735,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrisoma;NA;,0,0,0,0.558659,0.163443,0,0,0,0.099404,0.020400,0.085470,0.076104,0.414747,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;NA;,0,0,0,0.391061,0.136203,0.223547,0,0.037092,0.198807,0.142799,0.213675,0,0.046083,0.401753,0,0,0,0.125209
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;NA;,0,0,0,0.139665,0,0,0,0,0,0.020400,0,0,0.092166,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnobacterium;NA;,0,0,0,0.083799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Drancourtella;NA;,0,0,0,0.027933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fournierella;NA;,0,0,0,0.027933,0.013620,0,0,0,0,0.040800,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Schaedlerella;NA;,0,0,0,0.027933,0,0,0,0,0,0.020400,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;NA;,0,0,0,0,0.122582,0,0,0,0,0.020400,0.256410,0,0,0.109569,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;NA;,0,0,0,0,0.122582,0,0,0,0,0,0,0,0.046083,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;NA;,0,0,0,0,0.095342,0,0,0,0,0.061200,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;NA;,0,0,0,0,0.068101,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;NA;,0,0,0,0,0.040861,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;NA;,0,0,0,0,0.027241,0,0,0,0,0,0,0,0,0,0.017883,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;NA;,0,0,0,0,0.013620,0,0,0,0,0,0,0,0,0,0.017883,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;NA;,0,0,0,0,0.013620,0,0,0,0.099404,0,0,0.025368,0.046083,0,0,0,0.034153,0.041736
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium;NA;,0,0,0,0,0.013620,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Anditalea;NA;,0,0,0,0,0.013620,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;NA;,0,0,0,0,0,0.074516,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Neglecta;NA;,0,0,0,0,0,0,0.399061,0,0,0,0.341880,0,0.875576,0,0,0,0,0
Bacteria;Bacteroidetes;Saprospiria;Saprospirales;Lewinellaceae;Lewinella;NA;,0,0,0,0,0,0,0,0.037092,0,0.020400,0,0,0.046083,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Colidextribacter;NA;,0,0,0,0,0,0,0,0.037092,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;NA;,0,0,0,0,0,0,0,0,0.099404,0,0,0,0,0,0,0,0,0.041736
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;NA;,0,0,0,0,0,0,0,0,0,0.020400,0,0.050736,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;NA;,0,0,0,0,0,0,0,0,0,0.020400,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia;NA;,0,0,0,0,0,0,0,0,0,0.020400,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Salinimonas;NA;,0,0,0,0,0,0,0,0,0,0,0.299145,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;NA;,0,0,0,0,0,0,0,0,0,0,0.042735,0.228310,0,0.036523,0.143062,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Hespellia;NA;,0,0,0,0,0,0,0,0,0,0,0.042735,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Butyricicoccus;NA;,0,0,0,0,0,0,0,0,0,0,0.042735,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Lonsdalea;NA;,0,0,0,0,0,0,0,0,0,0,0.042735,0,0.092166,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Cesiribacter;NA;,0,0,0,0,0,0,0,0,0,0,0.042735,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;NA;,0,0,0,0,0,0,0,0,0,0,0.042735,0.025368,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acutalibacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0.101471,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces;NA;,0,0,0,0,0,0,0,0,0,0,0,0.050736,0,0,0,0,0,0
Eukaryota;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Neocallimastix;NA;,0,0,0,0,0,0,0,0,0,0,0,0.025368,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0.025368,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;NA;,0,0,0,0,0,0,0,0,0,0,0,0.025368,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Oribacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.230415,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaeromassilibacillus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.184332,0,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036523,0,0.009325,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Agreia;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036523,0,0,0,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035765,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017883,0.009325,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017883,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017883,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Aquirufa;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017883,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027975,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009325,0,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034153,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.212020
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208681
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083472
