,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;NA;NA;,0.458716,0,0,0.115207,0.152905,0,0.722892,0,0.211864,0,0.175131,0.487211,0.187793,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;NA;NA;,0.458716,0.933126,1.107011,1.958525,0.764526,0.961538,0.722892,0.554017,1.271186,1.045296,0.700525,1.218027,0.751174,0.956023,0.418410,1.583114,1.700680,0.487805
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;NA;NA;,0.458716,0.777605,0.184502,0.230415,0.152905,0,0.240964,0.277008,0,0.174216,0,0.121803,0.093897,0.573614,0,0.263852,0.340136,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;NA;NA;,0.344037,0.777605,0.184502,0.230415,0.458716,0.384615,0.481928,0.554017,0.423729,0.174216,0.175131,0.365408,0.281690,0.573614,0,0.791557,0.340136,0.487805
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;NA;NA;,0.344037,0.466563,0,0.230415,0.611621,0.576923,0.481928,0.831025,0.211864,0.174216,0.350263,0.609013,0.093897,0.191205,0.418410,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;NA;NA;,0.344037,0.155521,0,0.115207,0.152905,0,0.722892,0.277008,0.423729,0.174216,0,0.365408,0.469484,0.191205,0,0,0,0
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;NA;NA;,0.344037,0.311042,0,0.115207,0.152905,0.576923,0,0,0,0,0.175131,0.121803,0.093897,0,0.209205,0,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA;NA;,0.344037,0,0.184502,0.460829,0,0.384615,0.722892,1.108033,0.847458,0,0.525394,0.121803,0.281690,0.573614,0.209205,0,0.340136,0
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;NA;NA;,0.344037,0.622084,0.369004,0.230415,0.152905,0.192308,0.481928,0,0.211864,0.522648,0.175131,0.365408,0.187793,0.382409,0.627615,0,0,0
Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;NA;NA;,0.344037,0,0,0,0,0,0,0,0,0.174216,0,0,0.281690,0,0,0.263852,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;NA;NA;,0.344037,0.155521,0.369004,0.115207,0.152905,0.192308,0,0,0.423729,0.174216,0.175131,0.121803,0.281690,0.191205,0.418410,0.263852,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA;,0.229358,0.155521,0.369004,0.345622,0,0.576923,0,0.277008,0.423729,0.348432,0.175131,0.121803,0.093897,0.191205,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;NA;NA;,0.229358,0.155521,0,0,0.305810,0,0,0,0,0.174216,0,0.121803,0.093897,0,0.209205,0,0,0
Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;NA;NA;,0.229358,0.311042,0,0.115207,0,0,0,0,0,0.174216,0,0,0.281690,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;NA;NA;,0.229358,0.155521,0.184502,0,0.305810,0,0.240964,0,0.211864,0.174216,0.175131,0.121803,0.281690,0.191205,0,0.263852,0.340136,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;NA;NA;,0.229358,0.311042,0.184502,0.115207,0.152905,0,0,0.277008,0.635593,0.348432,0,0.121803,0.375587,0.191205,0,0.263852,1.020408,0.975610
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;NA;NA;,0.229358,0,0.184502,0.115207,0.305810,0.192308,0,0,0.423729,0,0.175131,0,0.093897,0,0.209205,0.263852,0.340136,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;NA;NA;,0.229358,0.155521,0.184502,0.806452,0.611621,0.192308,0.722892,0.831025,0.211864,1.045296,0.525394,0.243605,0.187793,0.573614,0.627615,0.527704,0.680272,0.487805
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA;NA;,0.114679,0,0.184502,0,0.152905,0.192308,0,0,0,0,0.175131,0.121803,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;NA;,0.114679,0,0,0,0.305810,0,0,0,0,0,0.175131,0,0.093897,0.382409,0,0.263852,0,0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;NA;NA;,0.114679,0,0,0,0,0.192308,0,0.277008,0,0.174216,0.175131,0,0.187793,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;NA;NA;,0.114679,0.155521,0,0,0,0,0,0,0,0.348432,0.175131,0.365408,0.281690,0.382409,0,0,0,0
Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;NA;NA;,0.114679,1.244168,0.553506,0.230415,0,0.384615,0,0,0.211864,0.174216,0.175131,0.121803,0.657277,0.573614,0.418410,0.263852,0.340136,0
Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;NA;NA;,0.114679,0,0,0.115207,0,0,0.481928,0,0.211864,0.174216,0.175131,0,0.093897,0.191205,0.209205,0,0.340136,0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;NA;NA;,0.114679,0,0,0,0,0,0,0,0,0,0.175131,0.121803,0.093897,0,0,0.263852,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NA;NA;,0.114679,0.622084,0.369004,0.460829,0.917431,0.769231,0.240964,0.277008,0.423729,0.174216,0.525394,0.609013,0.375587,0.382409,1.046025,0.263852,1.700680,0.487805
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;NA;NA;,0.114679,0,0.369004,0.230415,0.305810,0.192308,0,0.277008,0.211864,0.696864,0,0.365408,0.375587,0,0.209205,0,0.680272,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;NA;NA;,0.114679,0,0.184502,0,0.152905,0,0.240964,0,0,0.174216,0,0,0.187793,0,0,0.263852,0,0.487805
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;NA;NA;,0.114679,0.155521,0.369004,0.345622,0.305810,0.192308,0.240964,0.277008,0.211864,0.522648,0.350263,0.121803,0.187793,0,0.209205,0,0.340136,0.487805
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Gordoniaceae;NA;NA;,0.114679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;NA;NA;,0.114679,0,0.184502,0.345622,0.152905,0,0,0.277008,0.211864,0,0,0,0.093897,0,0,0.263852,0,0.975610
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;NA;NA;,0.114679,0.466563,0.553506,0.460829,0.458716,0.384615,0.240964,0.277008,0.423729,0.871080,0.700525,0.730816,0.845070,0.382409,0.627615,0.263852,1.020408,0.487805
Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;NA;NA;,0.114679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;NA;NA;,0.114679,0,0,0.115207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;NA;NA;,0.114679,0.155521,0,0,0,0,0,0,0.211864,0,0.175131,0.243605,0.093897,0,0.209205,0,0,0
Bacteria;Chloroflexi;Chloroflexia;Herpetosiphonales;Herpetosiphonaceae;NA;NA;,0.114679,0,0.184502,0,0,0.192308,0,0,0,0,0.175131,0,0.093897,0,0,0,0,0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;NA;NA;,0.114679,0.155521,0,0,0,0,0.240964,0,0.211864,0,0.175131,0.121803,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;NA;NA;,0.114679,0,0,0.115207,0,0,0,0,0.211864,0.522648,0.175131,0,0.187793,0,0,0.263852,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;NA;NA;,0.114679,0.466563,0,0.115207,0.152905,0.384615,0.240964,0.554017,0.211864,0.522648,0,0.243605,0.469484,0.382409,0,0.263852,0,0.487805
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA;NA;,0.114679,0,0.184502,0,0.305810,0.192308,0.240964,0.277008,0,0.174216,0.175131,0.121803,0.093897,0.191205,0.209205,0.263852,0,0
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;NA;,0.114679,0,0,0,0,0.192308,0,0,0,0,0,0,0,0,0.209205,0,0,0
Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;NA;NA;,0.114679,0,0,0.115207,0.152905,0,0,0.277008,0,0,0,0,0,0.191205,0.418410,0.263852,0.680272,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinilabiliaceae;NA;NA;,0.114679,0.155521,0.184502,0.345622,0.458716,0,0.481928,0,0.635593,0.174216,0.175131,0,0.093897,0.573614,0.418410,0.527704,0.340136,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;NA;NA;,0.114679,0.155521,0,0.115207,0.152905,0,0,0,0,0,0.175131,0.121803,0.093897,0.191205,0.209205,0,0.340136,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) family,19.724771,15.552099,16.420664,17.972351,16.972477,21.346153,15.903614,16.066483,18.432203,17.595819,18.038528,18.392204,19.624414,18.355640,15.481171,17.150396,17.006802,9.268292
unclassified,20.527522,22.239502,15.498155,18.894009,16.207951,15.961538,12.771085,12.465374,12.711865,17.073171,16.987741,19.732034,15.868545,17.590822,21.338913,17.150396,16.326530,6.829268
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;NA;NA;,0,0.155521,0.184502,0,0,0,0,0,0.211864,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;NA;NA;,0,0.155521,0,0.230415,0,0,0,0,0,0,0.350263,0.121803,0.093897,0,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;NA;NA;,0,0.155521,0,0.115207,0.152905,0,0,0,0,0,0,0.243605,0.187793,0,0.209205,0.263852,0.340136,0
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;NA;NA;,0,0.155521,0.184502,0.115207,0.152905,0.192308,0,0,0.211864,0.348432,0,0,0,0.191205,0.418410,0,0,0.487805
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;NA;NA;,0,0.155521,0,0,0,0,0,0,0,0,0,0,0.093897,0.191205,0,0,0,0
Bacteria;NA;NA;Haloplasmatales;Haloplasmataceae;NA;NA;,0,0.155521,0.184502,0.115207,0,0,0,0,0,0.174216,0,0.121803,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae;NA;NA;,0,0.155521,0,0.115207,0.152905,0,0,0.277008,0.211864,0,0,0,0.093897,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Paludibacteraceae;NA;NA;,0,0.155521,0.184502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;NA;NA;,0,0,0.184502,0.230415,0,0,0,0,0,0,0,0,0,0.191205,0.209205,0.263852,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;NA;NA;,0,0,0.184502,0.230415,0.152905,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;NA;NA;,0,0,0,0.115207,0,0,0,0,0,0,0,0,0,0.191205,0,0.263852,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;NA;NA;,0,0,0,0.115207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;NA;NA;,0,0,0,0.115207,0,0,0,0,0,0,0.175131,0,0.281690,0.191205,0,0,0,0
Bacteria;Firmicutes;Clostridia;Candidatus Borkfalkiales;Candidatus Borkfalkiaceae;NA;NA;,0,0,0,0.115207,0,0,0,0,0,0.348432,0.175131,0.121803,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halobacteroidaceae;NA;NA;,0,0,0,0,0.305810,0,0,0,0,0,0,0,0,0.191205,0,0,0,0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;NA;NA;,0,0,0,0,0.152905,0,0,0,0,0,0,0,0.093897,0,0,0,0.340136,0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;NA;,0,0,0,0,0.152905,0,0,0,0,0,0,0.121803,0.093897,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Demequinaceae;NA;NA;,0,0,0,0,0.152905,0.384615,0,0.277008,0,0,0.175131,0.121803,0.187793,0,0.209205,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinifilaceae;NA;NA;,0,0,0,0,0.152905,0,0,0,0.211864,0,0,0,0,0.191205,0,0.527704,0.340136,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;NA;NA;,0,0,0,0,0,0.384615,0,0,0,0,0,0.121803,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;NA;NA;,0,0,0,0,0,0.192308,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;NA;NA;,0,0,0,0,0,0.192308,0,0,0,0,0,0,0.187793,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;NA;NA;,0,0,0,0,0,0.192308,0,0,0,0,0,0.121803,0,0,0,0,0,0.487805
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;NA;NA;,0,0,0,0,0,0.192308,0,0,0,0.174216,0,0,0,0.191205,0,0,0.680272,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;NA;NA;,0,0,0,0,0,0.192308,0,0,0,0,0,0.243605,0,0,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;NA;NA;,0,0,0,0,0,0.192308,0.722892,0.277008,0.211864,0,0,0.121803,0.187793,0,0,0.263852,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;NA;NA;,0,0,0,0,0,0,0.481928,0,0,0,0,0,0.093897,0,0,0.263852,0,0
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;NA;NA;,0,0,0,0,0,0,0.240964,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;NA;NA;,0,0,0,0,0,0,0.240964,0,0.211864,0.174216,0,0,0,0,0.209205,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;NA;NA;,0,0,0,0,0,0,0.240964,0,0.423729,0,0,0.121803,0,0.191205,0.209205,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;NA;NA;,0,0,0,0,0,0,0,0.277008,0,0,0.175131,0,0,0,0.209205,0,0,0
Bacteria;Spirochaetes;Spirochaetia;Brachyspirales;Brachyspiraceae;NA;NA;,0,0,0,0,0,0,0,0,0.211864,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;NA;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;NA;NA;,0,0,0,0,0,0,0,0,0.211864,0,0,0,0,0,0,0,0,0
Bacteria;Thermotogae;Thermotogae;Kosmotogales;Kosmotogaceae;NA;NA;,0,0,0,0,0,0,0,0,0.211864,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Nitriliruptoria;Nitriliruptorales;Nitriliruptoraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0.174216,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0.175131,0,0.093897,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Sanguibacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.121803,0.093897,0,0.209205,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0.121803,0,0,0.209205,0,0,0
Eukaryota;Chytridiomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.093897,0,0,0,0,0
Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.093897,0,0,0,0,0
Bacteria;Thermotogae;Thermotogae;Thermotogales;Fervidobacteriaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.093897,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191205,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191205,0,0,0,0
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191205,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209205,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263852,0,0
