,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;NA;Clostridiaceae bacterium;,8.571429,2.380952,5.714286,3.174603,3.389831,7.692308,3.030303,3.703704,6.250000,0,4.878048,4.918033,3.571429,4.878048,7.407407,3.571429,6.666667,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium ASF500;,5.714286,7.142858,0,1.587302,1.694915,7.692308,3.030303,11.111112,6.250000,0,0,9.836065,2.380952,2.439024,3.703704,7.142858,6.666667,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium;,5.714286,4.761905,2.857143,3.174603,5.084745,7.692308,6.060606,0,6.250000,6.382979,7.317073,6.557377,2.380952,0,0,3.571429,6.666667,0
Bacteria;NA;NA;NA;NA;NA;uncultured bacterium;,2.857143,2.380952,0,1.587302,1.694915,0,3.030303,0,3.125000,2.127660,2.439024,1.639344,0,0,3.703704,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;Pseudoflavonifractor sp. Marseille-P3106;,2.857143,2.380952,0,0,0,2.564103,6.060606,0,0,0,0,0,2.380952,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium;,2.857143,2.380952,2.857143,3.174603,3.389831,2.564103,15.151516,11.111112,12.500000,2.127660,4.878048,0,0,2.439024,3.703704,10.714286,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;Pseudoflavonifractor sp. 60;,2.857143,2.380952,2.857143,3.174603,5.084745,2.564103,6.060606,3.703704,3.125000,0,4.878048,1.639344,1.190476,0,3.703704,7.142858,6.666667,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia sp. 1XD42-69;,2.857143,0,0,0,0,0,0,0,0,0,0,1.639344,1.190476,0,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium D16-29;,2.857143,4.761905,0,1.587302,5.084745,5.128205,6.060606,0,6.250000,0,0,1.639344,2.380952,0,3.703704,0,6.666667,0
Bacteria;Firmicutes;Clostridia;Candidatus Borkfalkiales;Candidatus Borkfalkiaceae;Candidatus Borkfalkia;Candidatus Borkfalkia ceftriaxoniphila;,2.857143,0,2.857143,0,0,2.564103,0,0,0,4.255319,0,3.278688,2.380952,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides heparinolyticus;,1.428571,2.380952,0,1.587302,0,0,0,0,0,2.127660,0,0,1.190476,2.439024,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;uncultured Clostridium sp.;,1.428571,0,0,0,0,0,0,0,0,2.127660,0,0,0,2.439024,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium plexicaudatum;,1.428571,2.380952,0,0,1.694915,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;Hungatella hathewayi;,1.428571,0,0,1.587302,1.694915,0,0,0,0,2.127660,0,0,1.190476,4.878048,0,0,6.666667,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;Marvinbryantia formatexigens;,1.428571,4.761905,2.857143,0,1.694915,0,6.060606,0,6.250000,8.510638,2.439024,1.639344,0,0,0,3.571429,13.333334,12.500000
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;Subdoligranulum variabile;,1.428571,0,0,0,3.389831,0,0,0,0,2.127660,0,4.918033,2.380952,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus wynnii;,1.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium MD308;,1.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. CAG:330;,1.428571,0,0,1.587302,0,0,0,0,0,0,0,1.639344,1.190476,2.439024,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. CAG:624;,1.428571,0,0,1.587302,0,0,0,0,0,0,2.439024,0,0,2.439024,0,0,0,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:791;,1.428571,0,0,0,0,0,0,0,0,0,0,1.639344,0,0,0,0,0,0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp. TomC;,1.428571,0,0,0,0,0,0,3.703704,0,0,0,0,0,0,0,0,0,0
